id,nity_area,caseno,Date,block,Type,Type_desc,Where,Arrest,Domestic,District,Community_area,Year,Time,Latitude,Longitude,IPC,Session,Day
127,12609538,JF133978,04-02-2022,010XX W NORTH AVE,THEFT,OVER $500,SMALL RETAIL STORE,FALSE,FALSE,18,7,2015,16:44:00,29.92410914,79.43497178,378,Evening,Thursday
128,12612867,JF138177,04-02-2022,010XX N RUSH ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,18,8,2015,15:50:00,28.99363412,78.94816426,378,Noon,Thursday
129,12609457,JF133767,04-02-2022,062XX S PARKSIDE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,8,64,2015,15:00:00,31.2262063,80.6601888,352,Noon,Thursday
130,12613758,JF139332,12-01-2022,046XX W WEST END AVE,THEFT,OVER $500,APARTMENT,FALSE,TRUE,11,25,2015,12:00:00,30.91224582,78.2848438,378,Noon,Friday
131,12609522,JF133817,04-02-2022,001XX N LA SALLE ST,ASSAULT,SIMPLE,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,1,32,2015,11:58:00,29.07740694,78.19340847,352,Morning,Thursday
132,12609027,JF133244,04-02-2022,039XX W ROOSEVELT RD,BATTERY,DOMESTIC BATTERY SIMPLE,VACANT LOT / LAND,FALSE,TRUE,11,29,2015,3:50:00,29.92642492,80.01574527,352,Late Night,Thursday
133,12611403,JF136251,04-02-2022,092XX S GREEN ST,THEFT,OVER $500,STREET,FALSE,FALSE,22,73,2015,10:30:00,30.10470551,80.681817,378,Morning,Thursday
134,12609104,JF133335,04-02-2022,069XX S PARNELL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,7,68,2015,8:30:00,31.56851025,79.6452392,279,Morning,Thursday
135,12609037,JF133203,04-02-2022,032XX W 63RD ST,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",STREET,TRUE,FALSE,8,66,2015,0:07:00,30.323092,78.65131766,352,Late Night,Thursday
136,12608715,JF132735,03-02-2022,033XX W MAYPOLE AVE,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,TRUE,TRUE,11,27,2015,13:28:00,30.26840687,80.37778076,352,Noon,Wednesday
137,12609004,JF133175,03-02-2022,025XX E 77TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,TRUE,FALSE,4,43,2015,23:30:00,30.04714317,81.01569416,427,Night,Wednesday
138,12610136,JF134021,04-02-2022,062XX S DREXEL AVE,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,3,42,2015,17:48:00,28.98526927,80.85939407,392,Evening,Thursday
139,12585115,JF104053,05-01-2022,047XX N HERMITAGE AVE,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",APARTMENT,TRUE,FALSE,19,3,2015,11:02:00,30.53234339,80.40387944,352,Morning,Friday
140,12616561,JF142158,28-01-2022,055XX W GEORGE ST,THEFT,OVER $500,APARTMENT,FALSE,FALSE,25,19,2015,2:30:00,29.80317816,79.19939678,378,Late Night,Sunday
141,12611455,JF136408,06-02-2022,017XX E 67TH ST,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,FALSE,3,43,2015,10:30:00,31.25336591,80.07889046,427,Morning,Saturday
142,12610961,JF135779,06-02-2022,064XX S BISHOP ST,NARCOTICS,POSSESS - CANNABIS MORE THAN 30 GRAMS,STREET,TRUE,FALSE,7,67,2015,15:48:00,30.43800514,78.52970183,29,Noon,Saturday
143,12611011,JF135849,06-02-2022,055XX S ABERDEEN ST,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,APARTMENT,FALSE,FALSE,7,68,2015,17:20:00,31.3274813,80.26770156,206,Evening,Saturday
144,12612196,JF135317,06-02-2022,023XX S ALBANY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,10,30,2015,3:00:00,28.87427008,78.96747616,352,Late Night,Saturday
145,12611034,JF135901,06-02-2022,030XX W 54TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,9,63,2015,15:30:00,31.49615454,77.52542867,279,Noon,Saturday
146,12610634,JF135367,06-02-2022,043XX N LINCOLN AVE,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,19,5,2015,5:15:00,29.09796048,80.0582635,378,Early Morning,Saturday
147,12612706,JF138028,06-02-2022,004XX S DEARBORN ST,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,1,32,2015,6:35:00,30.66837514,79.22569571,378,Early Morning,Saturday
148,12610597,JF135302,06-02-2022,017XX W BALMORAL AVE,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,FALSE,FALSE,20,77,2015,3:14:00,31.55063663,78.63037685,392,Late Night,Saturday
149,12611230,JF135308,06-02-2022,052XX W CONGRESS PKWY,BURGLARY,FORCIBLE ENTRY,APARTMENT,FALSE,FALSE,15,25,2015,3:00:00,31.48911893,80.92850047,379,Late Night,Saturday
150,12611250,JF136072,06-02-2022,001XX E 116TH ST,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,5,53,2015,22:20:00,29.08392277,81.09105612,392,Night,Saturday
151,12611324,JF136084,06-02-2022,016XX W DIVISION ST,THEFT,RETAIL THEFT,TAVERN / LIQUOR STORE,FALSE,FALSE,12,24,2015,21:40:00,29.652261,80.87002495,378,Night,Saturday
152,12615250,JF141137,03-02-2022,017XX N KEATING AVE,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,25,25,2015,14:00:00,31.03516045,78.20064826,378,Noon,Wednesday
153,12613411,JF138828,06-02-2022,016XX E 85TH PL,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,FALSE,4,45,2015,13:30:00,30.6745442,78.13044748,206,Noon,Saturday
154,12610616,JF135325,06-02-2022,077XX N HERMITAGE AVE,CRIMINAL TRESPASS,TO VEHICLE,VEHICLE NON-COMMERCIAL,TRUE,FALSE,24,1,2015,3:45:00,29.41080999,80.21939875,441,Late Night,Saturday
155,12610598,JF135319,06-02-2022,006XX W IRVING PARK RD,OTHER OFFENSE,OTHER CRIME INVOLVING PROPERTY,APARTMENT,FALSE,FALSE,19,6,2015,2:13:00,30.33200234,79.9855401,38-42,Late Night,Saturday
156,12611939,JF136191,06-02-2022,015XX N WELLS ST,THEFT,POCKET-PICKING,BAR OR TAVERN,FALSE,FALSE,18,8,2015,0:30:00,31.49429402,78.45336101,378,Late Night,Saturday
157,12615347,JF141263,08-01-2022,003XX S DESPLAINES ST,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,FALSE,1,28,2015,12:00:00,31.03483217,80.28626802,206,Noon,Monday
158,12611031,JF135878,06-02-2022,081XX S MARYLAND AVE,ASSAULT,SIMPLE,STREET,FALSE,FALSE,6,44,2015,17:30:00,30.59412858,80.38319844,352,Evening,Saturday
159,12611738,JF136846,06-02-2022,059XX W CHICAGO AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,15,25,2015,20:55:00,29.16281177,79.75027484,378,Night,Saturday
160,12610655,JF135370,06-02-2022,067XX S PEORIA ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,7,68,2015,5:30:00,28.5293145,80.9579399,352,Early Morning,Saturday
161,12581949,JF100143,01-01-2022,037XX S CAMPBELL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,9,58,2015,2:00:00,29.92730952,80.95166554,352,Late Night,Monday
162,12582732,JF101085,01-01-2022,066XX S ARTESIAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,8,66,2015,17:00:00,30.05433158,78.10679051,279,Evening,Monday
163,12582101,JF100418,01-01-2022,039XX W 47TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,8,57,2015,9:15:00,31.59229956,80.8829589,352,Morning,Monday
164,12582014,JF100188,01-01-2022,003XX W CHICAGO AVE,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GAS STATION,FALSE,FALSE,18,8,2015,3:12:00,30.37318743,79.90019028,392,Late Night,Monday
165,12584282,JF100317,01-01-2022,017XX W 43RD ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,9,61,2015,6:00:00,28.86833784,79.06063476,427,Early Morning,Monday
166,12582669,JF100784,01-01-2022,009XX W 78TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,6,71,2015,15:00:00,29.76547935,80.21374846,352,Noon,Monday
167,12582632,JF100890,01-01-2022,032XX W OLIVE AVE,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,TRUE,TRUE,17,13,2015,22:10:00,30.9471677,79.01848021,352,Night,Monday
168,12582399,JF100762,01-01-2022,005XX N MICHIGAN AVE,THEFT,OVER $500,HOTEL / MOTEL,FALSE,FALSE,18,8,2015,17:15:00,31.48975786,77.53288895,378,Evening,Monday
169,12583921,JF101936,01-01-2022,027XX N LINCOLN AVE,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,FALSE,FALSE,19,7,2015,22:40:00,29.14693315,80.10264461,427,Night,Monday
170,12582365,JF100628,01-01-2022,119XX S STEWART AVE,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,5,53,2015,1:30:00,28.85527462,80.01039506,378,Late Night,Monday
171,12581987,JF100229,01-01-2022,011XX S KEELER AVE,BATTERY,SIMPLE,STREET,FALSE,FALSE,11,29,2015,4:29:00,30.01097197,78.67032478,352,Early Morning,Monday
172,12584371,JF103184,01-01-2022,001XX N MASON AVE,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,TRUE,15,25,2015,18:00:00,30.54206965,77.86043301,38-42,Evening,Monday
173,12582692,JF100929,01-01-2022,064XX N RICHMOND ST,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,24,2,2015,23:20:00,30.41637112,79.7580882,352,Night,Monday
174,12583059,JF101544,01-01-2022,020XX N KARLOV AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,25,20,2015,0:00:00,30.0776135,80.26905677,378,Late Night,Monday
175,12582193,JF100449,01-01-2022,043XX W CERMAK RD,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE,FALSE,FALSE,10,29,2015,10:00:00,30.26396985,80.41580746,427,Morning,Monday
176,12582322,JF100597,01-01-2022,036XX W WOLFRAM ST,ASSAULT,SIMPLE,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,TRUE,FALSE,25,21,2015,13:39:00,31.08516383,80.71504451,352,Noon,Monday
177,12581804,JF100047,01-01-2022,032XX N CLIFTON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,19,6,2015,0:48:00,31.35181037,80.7053469,352,Late Night,Monday
178,12583640,JF102015,01-01-2022,006XX W RANDOLPH ST,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,1,28,2015,14:30:00,30.00189846,77.96574555,379,Noon,Monday
179,12582056,JF100263,01-01-2022,057XX S HOYNE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,7,67,2015,3:39:00,29.99540276,80.6371013,427,Late Night,Monday
180,12582391,JF100692,01-01-2022,114XX S ST LAWRENCE AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,5,50,2015,15:37:00,30.21756473,78.46929095,427,Noon,Monday
181,12582796,JF101201,01-01-2022,004XX N WABASH AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,OTHER (SPECIFY),FALSE,TRUE,18,8,2015,12:37:00,31.42176791,78.79121562,38-42,Noon,Monday
182,12583411,JF101915,01-01-2022,0000X W OAK ST,THEFT,$500 AND UNDER,OTHER (SPECIFY),FALSE,FALSE,18,8,2015,0:15:00,28.56629341,80.58358371,378,Late Night,Monday
183,12582439,JF100678,01-01-2022,041XX S INDIANA AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,FALSE,2,38,2015,13:05:00,31.14911762,78.26276237,38-42,Noon,Monday
184,12582282,JF100561,01-01-2022,043XX W 21ST ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,10,29,2015,13:05:00,30.18496892,78.03709575,352,Noon,Monday
185,12581825,JF100053,01-01-2022,006XX E 82ND ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,6,44,2015,0:50:00,30.85269385,79.14235734,427,Late Night,Monday
186,12582833,JF100869,01-01-2022,039XX W 68TH PL,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,FALSE,FALSE,8,65,2015,21:30:00,31.2361338,80.15687928,427,Night,Monday
187,12582831,JF101235,01-01-2022,020XX N KEYSTONE AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,25,20,2015,21:00:00,29.78667723,79.03978161,378,Night,Monday
188,12585133,JF104070,01-01-2022,025XX N LAMON AVE,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,TRUE,25,19,2015,0:48:00,29.66261774,80.61809763,206,Late Night,Monday
189,12584019,JF102382,01-01-2022,011XX W 104TH PL,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,FALSE,FALSE,22,73,2015,14:00:00,30.90713433,77.54809663,38-42,Noon,Monday
190,12582648,JF100202,01-01-2022,080XX S CARPENTER ST,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,FALSE,TRUE,6,71,2015,4:00:00,30.45420503,78.03788482,352,Early Morning,Monday
191,12582138,JF100412,01-01-2022,002XX N KENNETH AVE,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,11,26,2015,9:09:00,30.17107026,79.9139335,352,Morning,Monday
192,12582206,JF100484,01-01-2022,020XX W 69TH ST,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,7,67,2015,10:58:00,30.14367855,77.79886549,352,Morning,Monday
193,12583027,JF100861,01-01-2022,055XX N CENTRAL AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,16,11,2015,20:48:00,28.844715,80.50532579,427,Night,Monday
194,12582462,JF100795,01-01-2022,042XX S MICHIGAN AVE,ROBBERY,ATTEMPT AGGRAVATED,SIDEWALK,FALSE,FALSE,2,38,2015,18:49:00,31.60780918,79.46180363,392,Evening,Monday
195,12582232,JF100510,01-01-2022,001XX N HERMITAGE AVE,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,12,28,2015,0:04:00,28.80174447,79.16051727,427,Late Night,Monday
196,12581890,JF100171,01-01-2022,025XX S LAWNDALE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,10,30,2015,1:00:00,30.60304549,78.1873209,427,Late Night,Monday
197,12583090,JF101073,01-01-2022,006XX N DEARBORN ST,THEFT,POCKET-PICKING,RESTAURANT,FALSE,FALSE,18,8,2015,0:00:00,29.57190714,77.55963353,378,Late Night,Monday
198,12581857,JF100075,01-01-2022,015XX N HARDING AVE,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,25,23,2015,1:00:00,29.39025309,78.71797929,352,Late Night,Monday
199,12582535,JF100629,01-01-2022,022XX S KOLIN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,10,29,2015,14:35:00,28.93913489,80.88518086,352,Noon,Monday
200,12582568,JF100227,01-01-2022,021XX S PRAIRIE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,HOTEL / MOTEL,FALSE,TRUE,1,33,2015,3:32:00,29.24629506,80.99468688,352,Late Night,Monday
201,12583340,JF101772,01-01-2022,090XX S LAFLIN ST,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,22,73,2015,0:00:00,29.18303957,79.94413851,378,Late Night,Monday
202,12581859,JF100120,01-01-2022,015XX W 81ST ST,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,6,71,2015,2:20:00,30.30885576,78.90915376,427,Late Night,Monday
203,12582409,JF100726,01-01-2022,028XX S UNION AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,9,60,2015,6:30:00,29.84822434,78.53057505,379,Early Morning,Monday
204,12582858,JF100562,01-01-2022,001XX E 92ND ST,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,6,49,2015,12:45:00,30.98430241,78.83134087,352,Noon,Monday
205,12581911,JF100112,01-01-2022,042XX W MONROE ST,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,11,26,2015,1:00:00,31.48909329,79.2903884,378,Late Night,Monday
206,12581839,JF100118,01-01-2022,069XX S WOODLAWN AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,3,69,2015,0:30:00,29.5340459,78.8957707,427,Late Night,Monday
207,12582231,JF100404,01-01-2022,081XX S EBERHART AVE,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,TRUE,6,44,2015,8:45:00,28.67127414,77.81978675,352,Morning,Monday
208,12582764,JF100564,01-01-2022,063XX N FRANCISCO AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,24,2,2015,12:30:00,29.46737517,79.39614983,352,Noon,Monday
209,12585381,JF104452,01-01-2022,010XX N MILWAUKEE AVE,DECEPTIVE PRACTICE,THEFT OF LABOR / SERVICES,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,12,24,2015,18:21:00,28.51356282,78.37235791,206,Evening,Monday
210,12582064,JF100392,01-01-2022,019XX S HALSTED ST,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,12,31,2015,0:00:00,29.25820845,77.55028881,378,Late Night,Monday
211,12582709,JF101050,01-01-2022,004XX S CLARK ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1,32,2015,3:00:00,28.97801818,80.55661545,378,Late Night,Monday
212,12582265,JF100542,01-01-2022,035XX S RHODES AVE,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,TRUE,FALSE,2,35,2015,12:20:00,28.86662865,77.93600889,441,Noon,Monday
213,12583893,JF101803,01-01-2022,022XX N LINCOLN AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,BAR OR TAVERN,FALSE,FALSE,18,7,2015,1:30:00,31.40927509,80.57238721,206,Late Night,Monday
214,12582146,JF100386,01-01-2022,008XX S KEDVALE AVE,BATTERY,SIMPLE,APARTMENT,FALSE,FALSE,11,26,2015,6:00:00,30.62791675,80.51363665,352,Early Morning,Monday
215,12582244,JF100472,01-01-2022,034XX N KOLMAR AVE,NARCOTICS,POSSESS - COCAINE,RESIDENCE,FALSE,TRUE,17,16,2015,10:45:00,28.57788954,77.96931565,29,Morning,Monday
216,12581853,JF100065,01-01-2022,040XX N BROADWAY,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,19,3,2015,1:15:00,30.50988287,79.80079153,352,Late Night,Monday
217,12583154,JF100825,01-01-2022,084XX S VINCENNES AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,6,71,2015,19:40:00,28.60051712,80.65723946,352,Evening,Monday
218,12581898,JF100200,01-01-2022,010XX E 41ST ST,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER (SPECIFY),TRUE,TRUE,2,36,2015,2:29:00,29.77527363,78.52094285,352,Late Night,Monday
219,12581995,JF100255,01-01-2022,055XX W VAN BUREN ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,15,25,2015,5:22:00,31.24558033,80.65455284,352,Early Morning,Monday
220,12583087,JF101009,01-01-2022,0000X S STATE ST,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,1,32,2015,11:30:00,29.98619196,79.68790621,378,Morning,Monday
221,12582619,JF100934,01-01-2022,021XX W 59TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,7,67,2015,2:00:00,31.06798931,77.61980059,427,Late Night,Monday
222,12582137,JF100160,01-01-2022,001XX W ADAMS ST,CRIMINAL TRESPASS,TO LAND,HOTEL / MOTEL,FALSE,FALSE,1,32,2015,2:51:00,29.03788429,77.99194167,441,Late Night,Monday
223,12582352,JF100666,01-01-2022,003XX W 64TH ST,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",HOSPITAL BUILDING / GROUNDS,TRUE,FALSE,7,68,2015,13:54:00,30.45187933,79.11222469,352,Noon,Monday
224,12582536,JF100745,01-01-2022,047XX W JACKSON BLVD,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,11,25,2015,17:14:00,30.67089032,79.07901302,352,Evening,Monday
225,12583634,JF102177,01-01-2022,015XX N MILWAUKEE AVE,BATTERY,SIMPLE,TAVERN / LIQUOR STORE,FALSE,FALSE,14,24,2015,1:00:00,28.76243761,78.93798615,352,Late Night,Monday
226,12581923,JF100146,01-01-2022,032XX N SHEFFIELD AVE,THEFT,$500 AND UNDER,BAR OR TAVERN,FALSE,FALSE,19,6,2015,1:30:00,29.3492529,77.56578153,378,Late Night,Monday
227,12582593,JF100894,01-01-2022,033XX W MADISON ST,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,11,27,2015,22:45:00,30.70721146,78.7568557,378,Night,Monday
228,12581967,JF100209,01-01-2022,048XX S WOOD ST,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,FALSE,FALSE,9,61,2015,4:08:00,29.29056466,79.10064227,392,Early Morning,Monday
229,12582418,JF100783,01-01-2022,005XX N STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,18,8,2015,4:30:00,30.50677668,81.0203575,279,Early Morning,Monday
230,12581865,JF100017,01-01-2022,065XX S SACRAMENTO AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,8,66,2015,0:27:00,28.72357931,80.71621995,352,Late Night,Monday
231,12584101,JF102086,01-01-2022,009XX W DIVERSEY PKWY,THEFT,$500 AND UNDER,CTA PARKING LOT / GARAGE / OTHER PROPERTY,FALSE,FALSE,19,7,2015,12:00:00,31.5677238,80.09913441,378,Noon,Monday
232,12584911,JF103032,01-01-2022,014XX W 79TH ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,6,71,2015,16:00:00,31.49881276,78.02120229,378,Evening,Monday
233,12582168,JF100507,01-01-2022,113XX S CALUMET AVE,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,5,49,2015,10:10:00,31.00724516,80.59965658,378,Morning,Monday
234,12582219,JF100490,01-01-2022,003XX N MASON AVE,ASSAULT,AGGRAVATED - HANDGUN,ALLEY,FALSE,TRUE,15,25,2015,11:20:00,31.43254734,80.50475647,352,Morning,Monday
235,12583453,JF101955,01-01-2022,075XX S CHAMPLAIN AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,6,69,2015,3:00:00,30.45498537,80.63895425,38-42,Late Night,Monday
236,12582785,JF101184,01-01-2022,061XX N CALIFORNIA AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,24,2,2015,23:00:00,28.75515656,79.95387846,427,Night,Monday
237,12582310,JF100624,01-01-2022,008XX E DREXEL SQUARE DR,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,2,41,2015,13:43:00,28.95825128,79.54815211,352,Noon,Monday
238,12582404,JF100769,01-01-2022,115XX S EGGLESTON AVE,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,5,53,2015,0:00:00,29.30876719,80.42430818,427,Late Night,Monday
239,12584457,JF103332,01-01-2022,008XX W CUYLER AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,19,3,2015,15:00:00,28.698208,78.10133372,427,Noon,Monday
240,12582028,JF100288,01-01-2022,039XX W 55TH PL,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,8,62,2015,5:15:00,30.54059157,80.74011938,352,Early Morning,Monday
241,12582380,JF100727,01-01-2022,023XX N PARKSIDE AVE,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,FALSE,FALSE,25,19,2015,16:45:00,28.86409271,77.55613415,38-42,Evening,Monday
242,12582057,JF100262,01-01-2022,064XX S LOOMIS BLVD,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,7,67,2015,5:22:00,28.76234666,80.20298034,427,Early Morning,Monday
243,12582670,JF100644,01-01-2022,087XX S STATE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,6,44,2015,11:57:00,31.44100367,81.18537907,279,Morning,Monday
244,12581976,JF100189,01-01-2022,057XX S HOYNE AVE,BATTERY,SIMPLE,STREET,FALSE,FALSE,7,67,2015,3:35:00,30.08026413,78.37689265,352,Late Night,Monday
245,12582694,JF101003,01-01-2022,048XX N MAGNOLIA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,20,3,2015,22:15:00,31.50088126,77.57545051,279,Night,Monday
246,12584348,JF103079,01-01-2022,069XX S WOODLAWN AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,3,69,2015,11:59:00,28.99129096,80.09777718,427,Morning,Monday
247,12582124,JF100355,01-01-2022,065XX S MARYLAND AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,3,42,2015,7:30:00,29.5634667,77.48464739,352,Early Morning,Monday
248,12582934,JF101372,01-01-2022,022XX N LINCOLN AVE,THEFT,$500 AND UNDER,BAR OR TAVERN,FALSE,FALSE,18,7,2015,18:50:00,30.68965647,80.09593546,378,Evening,Monday
249,12582513,JF100776,01-01-2022,020XX W 21ST PL,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,12,31,2015,18:15:00,29.32704295,80.12227804,352,Evening,Monday
250,12581934,JF100046,01-01-2022,019XX W SCHILLER ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,14,24,2015,0:53:00,30.51321431,80.10272773,427,Late Night,Monday
251,12582332,JF100527,01-01-2022,041XX N ELSTON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,17,16,2015,11:43:00,31.34219533,79.33439479,352,Morning,Monday
252,12582549,JF100833,01-01-2022,057XX S MORGAN ST,DECEPTIVE PRACTICE,UNAUTHORIZED VIDEOTAPING,APARTMENT,FALSE,FALSE,7,68,2015,8:14:00,29.51533236,78.97691428,206,Morning,Monday
253,12583717,JF102359,01-01-2022,006XX N HOMAN AVE,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,FALSE,11,23,2015,21:30:00,31.22712925,80.565191,378,Night,Monday
254,12582904,JF101272,01-01-2022,024XX S ARCHER AVE,THEFT,PURSE-SNATCHING,GAS STATION,FALSE,FALSE,9,60,2015,20:45:00,30.50556095,80.79476862,378,Night,Monday
255,12581990,JF100220,01-01-2022,027XX W CRYSTAL ST,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,14,24,2015,4:22:00,31.25932818,79.0937028,352,Early Morning,Monday
